9194	1.118851	0.291528	2
19547	12.848794	0.114467	3
3717	1.688993	1.004304	2
48652	11.022846	0.448910	3
76901	7.863124	1.098500	1
11270	0.929339	0.573137	2
10783	6.267056	0.733065	2
28544	11.356813	1.406397	3
3037	1.914837	1.281092	2
45057	6.153734	1.138184	3
37365	10.340978	1.336551	3
68231	8.715716	1.037206	1
48633	4.337390	0.516335	1
373	1.386211	0.248827	2
68883	9.172068	0.164161	1
5496	6.527881	1.304550	2
71389	8.743023	0.133824	1
27711	1.943570	0.916560	1
28875	9.723927	0.719679	3
33219	8.583312	0.944767	3
32952	5.130443	0.770998	1
47573	2.468588	1.040708	1
38155	9.209247	0.585636	3
16661	12.088234	0.030477	3
31087	1.603952	1.224619	1
25874	11.162714	1.041111	3
59999	8.301952	0.428880	1
57299	10.796375	1.334281	3
69902	9.089699	1.184771	1
75748	14.257243	1.011696	1
58664	1.927125	0.272042	1
30550	10.858221	1.298008	3
11675	3.896428	1.078615	2
44156	2.669080	1.286989	1
6584	0.000000	0.274445	2
49044	11.989071	0.925310	3
17007	0.000000	1.644751	2
5377	0.000000	1.586815	2
40950	4.075907	1.496981	1
12555	6.754117	1.287832	2
54424	10.516318	0.120631	3
4596	0.615189	1.362423	2
64361	6.324369	0.332667	1
32655	9.634172	0.459209	3
39117	9.388029	0.834472	3
34810	9.343135	1.172236	3
36999	7.469821	1.682223	3
41349	9.317319	0.880245	3
34372	10.000594	0.938106	3
16318	3.783087	0.839655	2
71194	14.335822	0.474651	1
32947	2.243803	0.594137	1
59707	5.272256	0.319689	1
11143	4.244441	0.868508	2
37515	12.053048	1.412268	3
18151	13.564462	0.083689	3
1857	7.054243	0.225215	2
72759	9.566085	1.211172	1
46670	5.648671	1.158861	1
5264	4.253455	0.666308	2
9279	3.831320	0.083496	2
5685	5.662068	1.548213	2
29887	6.102746	1.226604	1
60523	3.262374	1.179343	1
27827	10.714760	1.428551	3
40451	6.248145	0.291532	3
15335	2.568402	0.465188	2
32181	10.581206	0.886048	3
9994	7.975855	0.337672	2
43245	11.651667	0.081376	3
11718	6.444999	0.808723	2
69993	9.448631	0.165729	1
32968	5.950579	0.180183	1
12917	4.204307	0.640106	2
3484	7.506021	1.321246	3
52511	5.298703	0.357412	1
29815	9.954366	0.947335	3
55469	8.592050	1.266349	3
60903	4.605455	1.558355	1
71316	10.044585	1.423817	1
4447	0.906936	0.425155	2
50873	1.538044	0.387653	1
45945	9.287560	0.957005	3
31869	9.646971	1.102213	3
79374	19.877415	1.032292	1
4312	4.852840	0.809698	2
35997	9.626926	0.353119	3
28197	5.715810	1.372879	1
2050	5.571315	0.763843	2
26481	10.934433	0.562113	3
63161	10.722567	1.186978	1
54715	3.873197	0.211132	1
24212	2.506584	0.776643	2
72536	7.580762	1.009609	1
29710	4.363400	1.377379	1
32485	9.492462	1.172104	3
47501	3.482110	1.366101	1
20678	9.203057	0.288834	3
13587	2.187052	1.105530	2
41734	3.135855	1.611016	1
45919	2.360784	0.668992	1
23955	2.514732	0.623274	1
46059	8.961435	0.515533	3
12237	5.351525	0.402358	2
10858	5.252197	1.171362	2
11733	6.045276	0.181601	2
31856	10.364208	0.092670	3
8622	0.000000	0.629650	2
13986	4.435793	0.496157	2
28052	12.448294	1.601160	3
28908	6.965424	1.689032	1
26553	2.361448	1.393429	1
6008	3.806069	1.045264	2
9748	6.637818	1.545704	2
72344	10.086494	0.038033	1
80371	11.811016	1.563606	1
43955	9.576772	1.268221	3
67665	11.526086	0.663508	1
12968	6.353480	1.323542	2
4529	1.418941	1.594965	2
13454	9.178224	1.554803	2
50204	3.076838	0.514881	1
34231	4.105693	1.142700	1
44777	6.846633	0.609800	3
63749	5.038056	1.188839	1
40978	9.311871	0.043456	3
31329	9.259235	0.638601	3
11481	3.454091	0.840718	2
45393	11.404763	0.970024	3
2115	3.758290	0.207846	2
59826	4.134892	1.466602	1
35159	6.786467	0.619210	3
63583	11.303804	1.197097	1
6913	6.754082	1.218019	2
50222	1.947910	0.902048	1
23488	2.171649	1.434313	1
14485	0.000000	0.846668	2
35985	10.193262	0.509151	3
72986	9.837997	0.183978	1
55053	4.309068	1.338415	1
32084	1.762363	1.556751	1
15019	8.177802	0.182597	2
34691	9.059896	0.063392	3
70330	8.018035	0.669430	1
21373	9.784685	0.827333	3
22490	3.158275	0.770950	1
73918	8.316879	0.828333	1
7946	6.903266	0.833977	2
16516	8.159931	0.544147	3
4080	0.000000	0.910799	2
56040	3.015172	0.999590	1
32095	4.224882	1.510883	1
27467	8.490326	1.228512	3
15660	1.689759	0.307959	2
78089	11.302100	0.389109	1
5147	5.407975	1.449061	2
16096	2.222401	0.000602	2
45536	2.577995	1.486320	1
11038	9.825022	1.379212	2
76240	11.407497	0.055613	1
7875	1.911676	0.404744	2
37290	11.532413	0.757559	3
7694	0.000000	0.257985	2
40084	10.259399	0.251122	3
8808	1.484427	0.121896	2
7880	0.416270	0.787875	2
67245	8.706859	0.655638	1
19510	13.293567	0.936678	3
6150	0.000000	0.445072	2
24193	11.458191	1.042090	3
8644	13.442622	0.933230	3
4914	3.906181	0.536397	2
25008	13.046170	0.939750	3
56941	1.065050	0.932039	1
22782	12.752461	0.631624	3
51247	11.358023	0.969067	3
61626	11.896503	1.148138	1
40318	2.221133	1.066855	1
38787	9.295057	0.408730	3
37508	7.837329	0.779980	3
7246	5.764187	1.675537	2
27466	10.143485	0.863228	3
59840	3.706554	0.071021	1
62670	9.255900	0.580443	1
23271	6.331355	1.225524	3
53310	12.104853	0.516473	3
8072	0.000000	0.517159	2
66050	7.639681	0.644422	1
7182	3.508562	0.783033	2
70367	8.941959	0.830321	1
67694	4.672597	0.394756	1
4305	4.453399	0.015450	2
48022	1.686852	0.954141	1
56843	9.474922	1.066349	1
45485	2.366958	0.293269	1
30022	11.351861	0.845097	3
42915	14.889569	1.597069	3
19646	11.916115	0.177941	3
12601	5.446348	0.359888	2
9414	0.000000	0.003305	2
46954	0.950221	0.456232	1
11685	3.358036	0.879336	2
25215	9.966571	0.725430	3
67895	4.516415	0.240714	1
41374	13.242822	1.545159	3
12475	0.278965	1.587538	2
6390	6.547129	0.464147	2
6513	4.508175	1.460659	2
10426	3.720127	1.180553	2
24251	7.509082	1.519432	1
37161	3.832009	0.853789	1
32847	5.493279	0.906365	1
4427	2.889191	1.253935	2
47568	11.827418	0.160444	3
39997	7.122518	1.103969	3
37188	7.807895	1.140214	3
71621	10.070289	0.465777	1
4755	0.000000	0.511359	2
7179	5.139324	0.948111	2
23803	10.492954	0.264228	3
7889	7.136890	0.277757	2
39250	11.400165	0.522267	3
9563	0.000000	0.355281	2
66889	8.692664	0.357949	1
58029	4.194761	1.562069	1
43986	12.179381	1.400295	3
37642	11.485157	0.189271	3
70404	11.586497	1.443567	1
53195	2.941058	1.503236	1
387	4.105832	1.252119	2
33886	7.580859	0.545259	3
73682	9.611950	0.593881	1
42469	12.140382	0.602521	3
40084	10.253619	0.893322	3
35379	8.304442	1.457827	3
9523	1.753447	0.030715	2
8375	5.429746	0.936074	2
41006	9.758003	1.267359	3
68757	7.958839	0.755640	1
7423	0.000000	1.686614	2
8980	0.659373	0.017829	2
50500	2.712892	0.924701	1
67345	8.078891	0.664816	1
73904	12.189341	0.296577	1
25232	3.851903	1.543017	1
35862	9.395046	0.723671	3
70581	10.230097	1.094000	1
48328	9.958238	1.007427	3
32859	13.255818	0.391547	3
33767	8.710181	0.371118	3
32949	11.463000	0.871439	3
15663	1.639162	0.040998	2
9598	5.280863	0.939763	2
65364	7.892430	0.383984	1
73840	12.444699	1.301083	1
69215	12.274169	1.116613	1
11220	1.251073	0.164199	2
23405	2.241450	0.682699	1
9129	0.535460	0.216646	2
3796	0.000000	1.371035	2
56722	5.838011	1.153935	3
35059	4.236998	1.461701	1
35381	10.936240	1.182272	3
34909	3.114097	0.821066	1
46661	3.317435	0.632075	1
65703	5.664706	0.490387	1
13851	0.000000	1.617676	2
33321	3.999345	1.196270	1
62603	5.510933	0.570405	1
14284	6.214726	1.328405	2
3268	0.039191	0.265034	2
56053	7.301471	1.495146	3
11583	3.779849	1.309541	2
37170	9.410710	1.091721	3
66083	1.402546	0.767378	1
31450	15.536124	0.242798	3
27375	8.924713	0.189967	3
42381	10.722836	1.605275	3
16971	2.461169	0.954379	2
4177	0.000000	0.041673	2
77090	12.637825	0.661938	1
62590	10.809680	1.231116	1
33491	12.128073	1.104787	3
37648	7.114958	1.346365	3
10310	2.508219	0.272614	2
27251	8.905643	0.491452	3
40607	10.805901	1.009587	3
69214	12.583430	0.106831	1
38252	6.565380	1.227557	3
20519	3.835042	1.237385	3
12183	4.801848	0.820953	2
4714	3.470743	0.553242	2
5551	1.437000	0.686050	2
7576	6.021818	0.712272	2
27775	10.993488	0.122729	3
40842	8.733750	0.134258	3
5777	5.449735	0.619214	2
40807	15.228793	0.927099	3
18915	8.348209	1.666715	2
29963	2.920473	1.504766	1
52679	10.049236	0.611803	3
32898	12.216593	0.277833	3
13924	9.397890	1.123399	3
7894	0.000000	0.253411	2
23487	10.522588	1.041259	3
62840	2.239023	1.584796	1
14430	3.177221	0.160352	2
12953	1.000770	1.359045	2
15917	1.974408	0.783468	2
44723	2.130080	0.156659	1
84441	11.115016	0.158771	1
17654	2.558716	1.473018	2
14259	4.818392	0.553014	2
40266	6.305859	0.577744	1
69339	10.340332	0.508956	1
56895	0.864991	0.618625	1
10455	5.788046	0.817447	2
6595	0.245308	0.034478	2
17517	8.109018	0.034123	2
59972	4.920173	0.790197	1
31086	8.615150	1.094576	3
7921	4.992735	0.775329	2
24517	12.000485	1.575123	3
42742	0.000000	0.929400	1
54065	5.137020	0.015331	1
10716	0.509897	1.562208	2
56632	0.116630	1.425341	1
56343	12.618296	1.543666	3
11688	8.058505	0.742412	2
49389	4.755064	0.911215	1
9324	6.600709	0.375433	2
5249	4.094327	0.397565	2
13343	1.893709	1.219513	2
53586	3.245553	1.672742	1
22887	5.152562	1.140250	1
27569	10.394330	1.576555	3
11968	0.113841	1.599721	2
45786	7.898386	0.970646	3
13037	4.390754	1.031453	2
63966	9.212454	0.837459	1
10813	0.686369	0.041675	2
2902	3.847173	1.354760	2
10272	0.000000	0.547646	2
12158	0.027835	0.546173	2
24381	12.212280	0.256125	3
63386	4.845197	0.532665	1
19129	8.284587	0.000987	2
73769	8.196572	1.675497	1
38484	9.953065	0.964216	3
11633	0.000000	1.676464	2
16140	3.282743	0.692383	2
14886	7.391591	0.733069	2
62604	6.258843	0.949344	1
28474	11.412832	0.169159	3
44423	2.329754	0.097498	1
6910	0.000000	1.223041	2
16846	1.695482	0.316745	2
7260	0.840511	1.660007	2
35552	7.641293	1.110891	3
35170	8.633623	1.648834	3
68501	6.528982	1.620787	1
7665	2.442314	1.221091	2
25260	7.611252	1.191713	3
23125	3.801418	1.236700	1
45342	11.379985	0.673238	3
33755	1.129238	1.535691	1
51214	1.014771	0.950948	1
40521	8.550625	0.319474	3
44336	11.949067	0.648537	3
16370	5.891706	1.558329	2
8789	9.630557	0.882647	2
2577	1.016883	0.705976	2
83297	14.617635	0.546189	1
63180	10.007636	0.385842	1
56327	4.454104	1.191695	1
50085	10.317694	1.241226	3
35553	3.259106	1.423743	1
5536	5.502082	0.319352	2
26385	13.029552	0.530412	3
53028	3.548707	0.974727	1
38996	3.396331	1.373357	1
43575	2.396096	1.443753	1
43575	10.828873	0.724197	3
35416	12.098569	0.946105	3
27430	10.435741	1.510019	3
69786	9.328786	0.726850	1
13983	2.586840	0.520075	2
65232	8.470631	0.203103	1
44375	2.295899	0.471437	1
11707	2.232057	1.139233	2
7021	0.567731	0.236279	2
43798	1.354889	0.297546	1
40346	10.504147	0.986154	3
66423	11.905549	1.505469	1
42860	3.617563	0.988081	3
42119	9.115583	1.392023	3
63934	4.180928	1.252934	1
69204	9.297216	0.550380	1
45430	7.806932	0.916817	3
27057	8.105086	1.303254	3
32121	10.541734	1.046796	3
8937	5.691371	0.172186	2
2992	0.000000	0.743492	2
7400	1.054827	1.259208	2
4375	3.923441	0.091340	2
69935	10.172148	0.683743	1
22062	5.325280	0.482946	1
18178	9.708575	1.103760	3
70624	9.075504	1.192275	1
44074	9.695358	0.036709	3
73865	15.372015	0.944714	1
0	3.936379	0.881278	2
35383	2.242773	0.821856	1
42007	13.047138	0.010383	3
9053	3.195625	0.665339	2
29560	8.577338	0.436384	3
7849	0.000000	0.298997	2
43231	9.924904	0.185357	3
72348	10.923975	0.566346	1
33119	8.447035	0.873490	3
43655	12.927267	0.290399	3
56427	0.000000	1.486398	1
73020	9.821720	1.679054	1
30700	5.683311	0.072049	3
17961	7.906254	1.623474	3
73800	9.806663	1.215161	1
38168	12.261549	0.554976	3
37917	0.202463	0.462452	1
78177	13.657040	0.718570	1
0	3.196154	0.024989	2
5342	5.046957	0.589785	2
59483	2.909918	0.454773	1
29677	4.058247	1.180990	1
23054	8.545353	1.327820	3
579	0.000000	0.174838	2
60401	9.887799	0.955010	1
7163	6.060249	0.928978	2
6866	3.706671	0.728348	2
87543	21.476062	0.361131	1
36225	8.643890	0.517820	3
65550	11.012786	0.948523	1
9774	1.208745	1.644930	2
31665	1.440871	1.112382	1
37456	9.015949	0.298366	3
18149	11.010963	0.960089	3
54168	0.000000	0.357277	1
11108	1.594708	0.290336	2
29786	8.481303	0.518320	3
71201	7.443272	1.589475	1
30387	12.887119	1.474981	3
8206	1.605022	0.579973	2
13754	7.740240	1.206801	3
74493	11.931688	0.965124	1
60870	8.897919	0.472492	1
58496	1.245209	0.331242	1
10431	10.873053	1.238451	3
26028	9.768720	0.999853	3
16585	4.732316	0.274106	2
33553	0.711995	0.526121	1
15336	11.220288	0.470016	3
2201	4.563133	0.639413	2
15895	9.713916	0.386062	3
29757	6.952329	0.997007	3
13393	0.000000	1.669600	2
11180	2.010127	0.162805	2
16029	1.411547	0.727847	2
40553	11.226260	1.122846	3
66290	10.606731	0.547169	1
13762	8.942593	0.736779	2
37518	4.295279	0.700115	1
17135	7.292047	0.760711	3
3843	2.576192	1.471861	2
450	1.382685	0.553748	2
76310	14.598080	1.645290	1
55734	9.149728	1.612698	3
71976	15.159917	1.095558	1
34170	10.523357	0.841127	3
9839	6.098338	0.567266	2
68333	9.893507	0.757839	1
34897	10.298830	0.771042	3
72089	11.384559	1.425696	1
26948	10.769037	0.953329	3
25683	11.430052	0.837333	3
64249	9.356245	0.204146	1
63939	9.657772	1.558731	1
17595	0.948062	0.902107	2
10378	0.273563	1.627167	2
13849	6.090416	0.350641	2
67120	3.774257	0.776483	1
46215	13.432982	1.373377	3
76504	14.702983	1.488263	1
37834	8.542672	0.430514	3
0	7.418565	0.897450	2
36616	10.337947	0.724373	3
14282	5.498472	1.295328	2
42129	10.133996	0.995068	3
33503	9.002942	0.314737	3
34228	9.665015	1.548329	3
75294	6.369110	0.880709	1
23733	6.850726	0.291179	3
64177	3.513473	0.106287	1
10224	3.983827	0.453423	2
9397	0.000000	0.218512	2
51155	3.650723	0.867830	1
42282	10.869605	1.191955	3
51286	6.299587	1.004557	3
27229	5.026989	0.091756	1
4230	4.471578	1.398244	2
68874	10.865170	0.218894	1
10944	3.128833	0.955834	2
7937	5.876943	0.864846	2
31403	10.967244	0.283491	3
11082	4.486679	1.318755	2
72306	11.189944	1.639305	1
36454	7.376052	1.297021	3
40376	11.917508	0.436406	3
25483	10.536094	0.052848	3
8807	4.720026	1.239802	2
66780	7.112809	0.190928	1
49588	12.818135	0.311272	3
24821	9.419579	1.390652	3
38435	10.407544	1.256075	3
23605	5.866369	0.621406	3
39013	12.692423	0.719908	3
66881	10.266820	0.907821	1
11310	9.526139	0.987673	2
73290	13.441150	0.212487	1
11140	3.422016	1.061047	2
31500	3.231548	0.648104	1
66022	6.898487	1.370260	1
7128	5.466886	1.282208	2
35254	9.851213	0.927939	3
36424	11.257559	1.605056	3
39676	10.970143	1.137859	3
70992	16.307349	0.646379	1
13276	3.936718	0.598226	2
14674	3.700705	1.497948	2
16941	4.087141	0.633684	2
73367	10.188582	0.425151	1
15082	2.483283	1.590711	2
10685	1.102455	1.589392	2
9372	0.779403	1.460319	2
57788	5.480224	0.046986	1
36686	7.831009	0.926054	3
74075	10.212385	0.835017	1
63846	10.025795	0.573228	1
16861	9.008104	0.970389	3
27798	10.849051	0.346369	3
11773	5.135551	1.201221	2
65662	4.594312	0.127869	1
36607	10.953101	0.545252	3
14597	0.707215	0.172348	2
35196	8.370547	0.749055	3
66889	12.608385	0.549689	1
24059	10.196350	1.273973	3
71106	11.954077	0.453958	1
68217	9.684365	1.404854	1
6289	3.275165	0.811927	2
79594	18.334110	1.501377	1
0	5.766823	0.214632	2
15893	3.473916	1.300430	2
29478	11.348746	0.319036	3
17809	11.402826	0.416165	3
17011	1.915740	0.253464	2
64233	8.438438	0.902721	1
6731	7.737255	1.009509	2
45891	12.511850	1.055067	3
30792	8.908920	1.656543	3
10436	0.695922	0.193456	2
21164	10.471757	1.597964	3
11044	2.574826	1.120567	2
74494	12.803902	1.134669	1
28911	10.208122	1.585574	3
29100	10.052332	0.428694	3
75166	7.018551	0.626207	1
76209	17.360183	0.193518	1
36152	5.020930	0.137421	1
8154	2.618823	0.984121	2
63910	16.237531	1.618888	1
22969	7.153537	0.279361	3
13004	5.327661	0.281950	2
7526	2.972384	0.751923	2
20213	4.372854	1.268870	2
78043	12.611733	0.497371	1
49775	0.950426	0.195222	1
70875	6.549126	0.814137	1
47059	9.175373	0.967890	3
14650	1.500678	0.698245	2
8589	1.246024	1.212072	2
74137	6.762178	1.224912	1
8878	0.000000	0.100275	2
34365	2.028870	0.306834	1
11205	4.967011	0.438489	2
7510	7.559286	1.267699	2
80438	11.880960	0.102608	1
78232	15.440752	1.661335	1
28538	12.034135	0.419842	3
14067	0.000000	0.030963	2
41214	7.641715	1.173982	3
38029	8.271640	0.568293	3
4312	5.126383	1.328590	2
48602	12.156951	1.632337	3
28879	2.007690	0.238653	1
73142	10.786430	0.127272	1
39652	2.445907	0.866133	1
13699	1.820882	0.354630	2
12074	3.168842	0.269721	2
57345	4.711185	0.547529	1
34601	11.029759	0.767037	3
25459	6.253968	0.482314	3
32539	5.245550	0.446179	1
5769	8.066904	0.849819	2
53563	11.567245	1.683858	3
22423	7.063770	1.034176	3
34853	14.003814	1.001287	3
57494	6.136371	0.327386	1
7361	3.318572	1.016828	2
32140	9.799817	0.411183	3
4141	3.503306	0.151701	2
62550	8.275878	0.945214	1
62002	6.807189	0.468169	1
29194	10.584033	0.334332	3
38026	0.000000	0.219471	1
50107	4.268643	1.397274	1
38681	11.641942	1.095750	3
33068	7.059734	0.182664	3
601	3.908675	1.181489	2
26053	9.675635	0.702609	3
22518	8.652970	0.543366	3
13008	3.141850	1.602948	2
36558	8.816790	0.661370	3
53044	4.467255	0.961108	1
55132	4.681171	0.924924	1
29542	12.118245	0.843781	3
11590	0.386175	0.569470	2
33967	11.381035	0.416650	3
31277	9.824354	1.110717	3
33879	6.534825	0.539401	3
38563	10.056921	1.046524	3
27178	5.455680	0.730707	1
30609	10.156491	0.206956	3
11151	5.026961	0.451541	2
7428	2.123935	0.968414	2
74159	7.988079	0.555794	1
40310	1.505157	0.983131	1
32343	3.345882	0.741054	1
59437	4.343827	1.504746	1
69748	9.959349	1.518965	1
43514	12.569602	0.246420	3
43027	9.494087	1.284807	3
25869	12.173400	0.907226	3
34680	3.787129	1.038614	1
33002	7.845270	0.927710	3
12639	9.741296	1.197779	3
31592	8.704994	1.513737	3
27945	5.310987	0.164432	1
64980	7.801737	1.372484	1
46231	3.476171	0.280952	1
10090	2.264480	1.307858	2
48379	10.480484	0.316508	3
38618	3.696556	1.451828	1
14092	0.000000	1.564996	2
55223	3.821103	0.568919	1
14158	0.000000	0.013209	2
37096	13.392088	0.849315	3
33994	9.174630	0.104418	3
9575	1.949311	1.554205	2
31989	7.210086	1.523987	3
4198	4.333838	1.548047	2
65201	9.314997	0.451418	1
9258	6.621335	1.105511	2
13505	4.525452	0.506497	2
11570	5.055558	1.452826	2
13656	5.369886	0.828948	2
28352	7.643518	1.698152	3
12219	4.837347	0.284223	2
9875	4.391692	1.299762	2
12644	1.290420	0.845562	2
34516	9.952502	0.511062	3
6118	0.000000	0.270501	2
50288	3.177474	0.825013	1
72782	11.058938	0.848804	1
5805	1.834285	0.662571	2
35811	3.020374	0.795649	1
47841	12.496217	1.252246	3
6991	5.467763	1.429433	2
18081	0.000000	1.298144	2
7960	0.000000	0.995534	2
12113	4.556940	1.622656	2
4281	1.709459	0.857140	2
7934	1.075541	0.489091	2
28721	3.079413	0.523701	1
28356	13.445526	0.478705	3
10646	0.000000	1.124706	2
19252	0.670113	0.081355	2
10586	4.248957	0.841756	2
40493	8.602140	0.277820	3
50160	4.709026	1.137089	1
13519	2.706309	0.973532	2
42817	2.281797	0.532320	1
70271	13.517715	1.648692	1
14240	0.301903	1.136569	2
63358	9.665745	1.538911	1
33775	9.893740	1.547127	3
40875	11.244567	0.868034	3
71638	12.625583	1.542501	1
69630	12.555444	0.043005	1
47304	1.189109	1.010657	1
6455	3.303378	1.686207	2
25922	3.755153	0.605576	1
7073	5.212681	1.339793	2
